,R,G,B,label
5473,0.3599287552394116,0.3749624044743136,0.3470190962134777,1.0
6196,0.599517192965428,0.4681793901452229,0.2753137184128907,1.0
6064,0.5210778515147262,0.473451986003215,0.4087409537265594,1.0
5386,0.5598213487507313,0.4960087226441336,0.4280377332441604,1.0
6065,0.3990537015300157,0.4207680123267031,0.3471123795022145,1.0
6212,0.5167678441556717,0.4569733318721267,0.3597138138267784,1.0
5743,0.4011683660130719,0.4084928104575163,0.3911749019607842,1.0
5327,0.5490742708030967,0.5573200652630523,0.4488591102107018,1.0
6200,0.5952478109564436,0.592236659931148,0.4902636207154618,1.0
5865,0.3482515969642709,0.4005015250115414,0.3249943113882337,1.0
5239,0.485604266505304,0.4359125544103689,0.4007339959527269,1.0
5579,0.4994693590756113,0.4994318592886783,0.4147018861635256,1.0
5698,0.3940384687797724,0.4265621719710954,0.2605346571322607,1.0
6423,0.7443345889939671,0.595148344075257,0.4391761839467958,1.0
6378,0.4698071939086677,0.4573125539740776,0.4594633821932308,1.0
5789,0.5404188232825005,0.5214959738027116,0.3663497560207775,1.0
5822,0.5318660237501627,0.5189874782088174,0.4815235520558594,1.0
5213,0.538001977839816,0.5578803900623273,0.4845825740642663,1.0
6464,0.5078262659033317,0.4498215594211085,0.3906834313746319,1.0
6225,0.5965298513411638,0.5240309844462817,0.4387102416759478,1.0
167,0.4267580309572203,0.3804585052176667,0.256219105920839,-1.0
344,0.6226610576744557,0.559224084909934,0.4573231172440053,-1.0
518,0.4883186284909268,0.4795961125416152,0.438292213851809,-1.0
514,0.5425599293211214,0.4992337384556398,0.4472628667207849,-1.0
631,0.4560167736750649,0.4409653956034625,0.3940638252777839,-1.0
1271,0.4901462312658813,0.4901270327893621,0.4367409768236507,-1.0
365,0.279672402428934,0.3665524133840502,0.3707406005020544,-1.0
848,0.3996755497016437,0.3879399753141645,0.3491197732437574,-1.0
539,0.4488460664226991,0.4956832122134136,0.289049546532847,-1.0
665,0.3323537970937938,0.3972861307156936,0.3575335397316821,-1.0
379,0.4497540848707376,0.3948967221360704,0.2930942099028996,-1.0
1056,0.353698721328332,0.3901390258972178,0.3746506476444555,-1.0
132,0.4962532130148281,0.525185024307934,0.5960830455442614,-1.0
502,0.5631741580427725,0.5198612472722299,0.4484272186986185,-1.0
804,0.5589355671943523,0.460101252607033,0.3683637312767629,-1.0
900,0.5355969992287738,0.4704790171928922,0.3202025442676077,-1.0
1148,0.3290211245743741,0.4021182952159132,0.4163372686507475,-1.0
111,0.4883047909743043,0.4026724321258949,0.2907822149204191,-1.0
917,0.6705850551170842,0.5762577215467766,0.3686662286229269,-1.0
1054,0.6378663855381448,0.5982850579319338,0.6016063242300548,-1.0
1876,0.4169714565382124,0.3974129386292783,0.2722476586489742,-1.0
1362,0.5588987759677566,0.5750669848243328,0.4182704955743037,-1.0
