,R,G,B,label
6407,0.4979950866265278,0.4923695614315399,0.4042797861290473,-1.0
5942,0.5809611003616675,0.4695165896567948,0.3375722655775168,-1.0
6171,0.4689341791341278,0.4441756688904619,0.4075774904866698,-1.0
5235,0.4695790133218728,0.4516644566357262,0.3850172647515104,-1.0
5775,0.459050634313,0.4715565238441055,0.4906389864431966,-1.0
5228,0.5788749593993477,0.5080898737536216,0.3948029882080097,-1.0
5390,0.486720303935056,0.4624411819128733,0.4178077245427652,-1.0
5735,0.5578099377749631,0.4626960664373408,0.3749194720706976,-1.0
5766,0.4651711476102734,0.462386094215389,0.4501491886751333,-1.0
6321,0.4784623725872912,0.5842239997278461,0.3889769136889194,-1.0
5306,0.4948518410264155,0.3603576909271938,0.3091191302240829,-1.0
5910,0.5021504522930085,0.4500979883390824,0.4323487402226069,-1.0
5473,0.3599287552394116,0.3749624044743136,0.3470190962134777,-1.0
5938,0.5306534952137748,0.5309335005898779,0.557457103176381,-1.0
5303,0.4752317313064977,0.4753107047774448,0.4878376802510942,-1.0
5892,0.4376445987426779,0.3989237146274673,0.377412830740918,-1.0
6280,0.4724231034714973,0.4813186400776681,0.4153918973141632,-1.0
6098,0.5294849404402474,0.5017348773604677,0.4723112782180337,-1.0
5323,0.4974225522857436,0.4565223034655821,0.4090145347283551,-1.0
5866,0.423894226238821,0.4535713876162512,0.4506875733231223,-1.0
1115,0.4786322366309908,0.5352469828749212,0.4729599082398687,-1.0
658,0.297772757710957,0.3111395462038882,0.3093630879865319,-1.0
304,0.7280508740030657,0.7121622748730838,0.6782937710484515,-1.0
1254,0.4902428866930307,0.4613948861974138,0.41743584801541,-1.0
481,0.4516060052955203,0.4469693633693649,0.4247319995084033,-1.0
704,0.5115844371527286,0.5652077821297412,0.571208548960295,-1.0
732,0.5667448498890085,0.5418658827665248,0.4983974427803004,-1.0
593,0.5116008454927481,0.5064254762612297,0.4054248533902815,-1.0
766,0.529734516343172,0.4956008679368665,0.4077793135108178,-1.0
378,0.4938556189307863,0.4686269129349547,0.3702818428741018,-1.0
442,0.4506969268362454,0.5046056081854584,0.50901033557888,-1.0
902,0.6107251724095237,0.5363268001370197,0.4155418260758313,-1.0
1165,0.4987972809834144,0.5035073043097849,0.5504332159500946,-1.0
242,0.5833903243756191,0.5111821735406098,0.4085515039709018,-1.0
45,0.514480002273007,0.4731365288024725,0.4075673246811739,-1.0
313,0.5285710539745164,0.4810319011532878,0.407191895720672,-1.0
395,0.569528925645262,0.5643672396517581,0.5523483979082506,-1.0
1186,0.4281974153297682,0.505457229379355,0.3926196182243558,-1.0
61,0.367069503246458,0.3932363748033005,0.4585788347959264,-1.0
7,0.6264846534748849,0.587604606205404,0.4419485815944458,-1.0
1817,0.5235302243846943,0.5296850081769886,0.507243085111786,1.0
1330,0.4052790800667207,0.3964478367483252,0.3614377723689679,1.0
1591,0.4997672679470283,0.4802107331730366,0.4579888462995939,1.0
1537,0.5121765014966821,0.4544001740383313,0.3477685290194652,1.0
2475,0.5079055242695203,0.4654700018389943,0.4178669747849591,1.0
1521,0.4591970357305447,0.4714307026047455,0.4494908808858898,1.0
1747,0.4799647649212538,0.5678147247838379,0.4219835941135806,1.0
1464,0.5433619998488772,0.5002203316275184,0.3812599759407224,1.0
2013,0.6661157399713239,0.5561567039665414,0.3477816585467139,1.0
2334,0.5024299656331488,0.4183208396272929,0.2857559712796548,1.0
1813,0.5290221494296694,0.4528272310408649,0.3810177563186467,1.0
