,R,G,B,label
6133,0.5505990668371789,0.529676947112664,0.4878780859055603,-1.0
5953,0.4765750489367362,0.4279451500570751,0.3591100526213346,-1.0
5816,0.5670141781512072,0.4973774223944689,0.3968802373495038,-1.0
5307,0.5549372902314078,0.5549372902314078,0.5549372902314078,-1.0
6283,0.5893232594440412,0.5114918867110573,0.4396193041179506,-1.0
5685,0.455443913554688,0.4804765460730685,0.4565565559488322,-1.0
5377,0.4474967164696548,0.4236804874959164,0.4028256362048389,-1.0
5960,0.5144779378673507,0.4789474105444872,0.4262711483538437,-1.0
5530,0.5446455871141859,0.4518897128468131,0.3348756385220939,-1.0
6430,0.4225847180308861,0.4261539376882641,0.3564952450530703,-1.0
6246,0.4813860676034019,0.5187222557820883,0.5136147207986578,-1.0
5814,0.596262127246732,0.5643161509395426,0.3769169985702615,-1.0
6089,0.4861534211107954,0.4400920400366265,0.3897507183227558,-1.0
6032,0.3981482203533018,0.4751924251645383,0.3535506758684915,-1.0
5527,0.5158531061440643,0.4324819017190803,0.3145246665386692,-1.0
5404,0.5066279745661559,0.4682115996432517,0.4180651287444147,-1.0
6158,0.3646293312597542,0.3624786519099882,0.2921795974313099,-1.0
6174,0.4692147368516233,0.5230563580439477,0.4793750687578082,-1.0
6297,0.5,0.5,0.5,-1.0
5293,0.5294313787757084,0.515848401920311,0.3780629860708971,-1.0
996,0.2809831401072049,0.3801351017611231,0.4533627607509209,1.0
776,0.5650844546702484,0.552700526415043,0.4315254168773606,1.0
354,0.5214725571998471,0.4782547681599725,0.4183145409776083,1.0
1140,0.4109785019068772,0.4723751049409617,0.5035361093171239,1.0
736,0.5427123873787086,0.5232554433326816,0.4434037544949805,1.0
622,0.5038612017563343,0.4719023537384748,0.4091429233131921,1.0
112,0.3749603017940957,0.3905724437425977,0.3119199894722989,1.0
960,0.4868496474261383,0.5248889597741979,0.6434117743720609,1.0
373,0.5859153327015892,0.522042775190797,0.2886050002887003,1.0
967,0.4797262281171208,0.4383866102797589,0.3062375502291843,1.0
1132,0.5136902292064311,0.4618472425939424,0.4234542238699569,1.0
1104,0.4049805548989901,0.4134680734819453,0.3814430060279167,1.0
277,0.4431355913406087,0.424114153579984,0.4157378449117204,1.0
4,0.5054750760025093,0.5176792291978318,0.4222798225114492,1.0
875,0.4478846835250366,0.4159772374511368,0.3201372030063688,1.0
878,0.5142174088002246,0.5044690133546406,0.4860108330944958,1.0
54,0.3973288654494666,0.4668279224018211,0.500464546411197,1.0
226,0.5346217946063988,0.4834430013073143,0.4189437770646688,1.0
1230,0.5251738112506522,0.4740287691974908,0.3478373477879146,1.0
1121,0.4008274086367393,0.3377271702829512,0.3033822561882061,1.0
2096,0.464078281555067,0.4431612641138152,0.3926737330578996,1.0
2082,0.5684232332109727,0.5399924919179903,0.4501429601682593,1.0
1719,0.5874420303212634,0.5906164767095273,0.4678148262793558,1.0
1942,0.5596741015985269,0.5066781203906252,0.4564516762724787,1.0
2513,0.530836409350092,0.5167723138263799,0.453784281011206,1.0
2434,0.5227161298847117,0.4628878657690181,0.1759743143725308,1.0
2342,0.4602861536583713,0.5066352265159577,0.4367458773364667,1.0
2162,0.5810191842513015,0.5611698658997426,0.5306869061818399,1.0
1434,0.4663211645133251,0.4790254497601273,0.4103487990767913,1.0
1706,0.4546489280228209,0.4497346196451392,0.4299394849685364,1.0
1700,0.4272601582343122,0.4358652188547415,0.3665235763033957,1.0
2243,0.4744856199728008,0.4425712353391353,0.336038271360656,1.0
1346,0.5212660163322175,0.4130225581019336,0.2788125308150339,1.0
1417,0.4831119620749247,0.4275941280349031,0.3513711167562224,1.0
1896,0.6122747937981534,0.4790678297372971,0.3083758712624767,1.0
2304,0.4038815942436887,0.4366692364484799,0.3072414819890927,1.0
2372,0.4555232467248225,0.4853637318354789,0.4266315193181672,1.0
1508,0.4961453605625889,0.4778872833837115,0.2819493541836124,1.0
2200,0.5026658996685057,0.4692555759894712,0.4304094433743271,1.0
1561,0.3991957477805374,0.3746994102150391,0.2740773059995309,1.0
4506,0.4798984325693196,0.4031346355551491,0.2992399378130938,-1.0
4570,0.6125764186359719,0.4682370526474027,0.380952759130823,-1.0
4911,0.5268146074796173,0.4690106373365165,0.45833160247345,-1.0
4073,0.5600525343788793,0.4603324627948431,0.4145314051018247,-1.0
3951,0.5886784907518644,0.5060325087981087,0.3095046013461148,-1.0
5177,0.3655349576724297,0.3460486731413734,0.201883506607305,-1.0
4104,0.4923604243311311,0.4247888014205906,0.2766798638307598,-1.0
4412,0.5421356243405818,0.4119680941376641,0.2688832054560954,-1.0
4077,0.5628144659277693,0.5470572282330057,0.4537517520755356,-1.0
4325,0.5504530456654881,0.6194982299248525,0.3771211381950803,-1.0
4181,0.4906229472828526,0.411076758699026,0.3025470226732341,-1.0
4428,0.4863716361984785,0.45312396333576,0.4167327348788953,-1.0
4015,0.5020271683540074,0.4795570953762017,0.3632393753650804,-1.0
4876,0.6368865597265186,0.4056782198780145,0.2304980384634191,-1.0
4844,0.6123702148999796,0.4761826200046689,0.3922489309994322,-1.0
4303,0.5420732395522312,0.5502843067845539,0.3626560729872643,-1.0
4633,0.515589683081635,0.5032025679260096,0.4429082722088281,-1.0
4223,0.5068701918839154,0.4722946130862824,0.3963663158644329,-1.0
4185,0.4635500899514874,0.4304984923301203,0.2763445347052797,-1.0
4828,0.5888538138908024,0.4409260496156892,0.3350083410764415,-1.0
3202,0.4535200574216736,0.4522589054123037,0.4542292772798296,1.0
3136,0.4306213747820882,0.4739993882518076,0.4906102282045941,1.0
3018,0.5,0.5,0.5,1.0
3793,0.43381862523301,0.4542746202095538,0.4815261804284329,1.0
3320,0.2917988790498278,0.3756429431091433,0.4612989976456532,1.0
3170,0.3966723064132669,0.4256085011076916,0.314108198862651,1.0
3060,0.4422455814439628,0.5110099436923445,0.5789950407258023,1.0
3475,0.3413420536876339,0.4839184748981203,0.6256242322826846,1.0
3490,0.4814770252922313,0.4837669876954238,0.4760704468581119,1.0
3054,0.4577697986594288,0.4398269781241689,0.360801929715598,1.0
3271,0.3788478883439218,0.4870511427850378,0.5294367819875572,1.0
3654,0.4425959234176699,0.486560381486637,0.5079779922249854,1.0
3781,0.4580381803862409,0.5746225776752338,0.7168402642973087,1.0
2774,0.357187338391596,0.3925791221881745,0.3042308790725317,1.0
3619,0.4459721147127566,0.4296085776544793,0.3828495878228344,1.0
2661,0.4695886283438774,0.4882450984769102,0.4665900701099226,1.0
3067,0.4585355317157463,0.4586051311589507,0.4588355293157655,1.0
3894,0.4557309962611653,0.4956680011060218,0.4933217922362077,1.0
2902,0.3763809662221899,0.3961862200099311,0.4332449224285143,1.0
3264,0.4047247311378676,0.379588530096542,0.3501386190402131,1.0
