,R,G,B,label
5481,0.5,0.5,0.5,-1.0
5825,0.5040721510038576,0.4681122574801702,0.4490252126462292,-1.0
5519,0.4240773374745188,0.3983851051272284,0.3593103419408039,-1.0
6176,0.5046084474294561,0.4594323298246018,0.4237673877886934,-1.0
5311,0.5,0.5,0.5,-1.0
5298,0.3429857865627514,0.3732838506907258,0.3099187948965631,-1.0
5973,0.5566231125784579,0.4642457637765383,0.3438684961687873,-1.0
5833,0.5614536918491079,0.5722140845717115,0.4568758227328648,-1.0
5432,0.4195095223018231,0.4409569165536086,0.3410622915535403,-1.0
5597,0.4875638285020697,0.4255922126023266,0.337515329066692,-1.0
6423,0.7443345889939671,0.595148344075257,0.4391761839467958,-1.0
5648,0.4575234972037595,0.4773414313460575,0.2928948582917487,-1.0
6112,0.3610902052891123,0.3990824465023045,0.3725538673346834,-1.0
6060,0.5203732402051731,0.495378215457306,0.3285622698277171,-1.0
6212,0.5167678441556717,0.4569733318721267,0.3597138138267784,-1.0
5570,0.6205600215501963,0.5254433149495035,0.3461318815306311,-1.0
6259,0.5375945126251939,0.504629649221799,0.3376092655287534,-1.0
5822,0.5318660237501627,0.5189874782088174,0.4815235520558594,-1.0
6416,0.5515744927017228,0.5587534563084732,0.4698997857060051,-1.0
5687,0.5299528883090527,0.4736101482703684,0.3781440978217771,-1.0
998,0.3870597837746511,0.3793763632595585,0.3475146969180382,-1.0
428,0.4551271013670488,0.4843813578878149,0.4919858905423952,-1.0
406,0.6050371613401662,0.4733330072466494,0.4139457241256487,-1.0
703,0.5316701601121812,0.4840207129273004,0.4033349112038289,-1.0
921,0.4025768489504258,0.3915430937422066,0.4120225472978824,-1.0
696,0.54578084649321,0.5125595773640621,0.2480208006796046,-1.0
1254,0.4902428866930307,0.4613948861974138,0.41743584801541,-1.0
502,0.5631741580427725,0.5198612472722299,0.4484272186986185,-1.0
1183,0.4406398095127923,0.4657563576069563,0.3832732758786897,-1.0
904,0.4868685681616059,0.4491213526447296,0.4008383094058357,-1.0
662,0.4198939508006591,0.4101453462741028,0.362722119356217,-1.0
577,0.2861020789118165,0.4229149724405892,0.4633639451059732,-1.0
359,0.4636403815725707,0.3554927057163248,0.2923715078849902,-1.0
505,0.4820241537241256,0.4147565224436882,0.3838016742147055,-1.0
794,0.5439675298690905,0.536839573924808,0.4907187255854722,-1.0
21,0.4629490287430788,0.421363689184351,0.3803631390550808,-1.0
57,0.530640208452993,0.4837095667035569,0.3844178585937828,-1.0
962,0.4336589410588514,0.3657086086947543,0.2972736132940251,-1.0
1263,0.4852248073819377,0.4648652170841402,0.4190253762679732,-1.0
173,0.648807713988802,0.4853143783523419,0.4500167317207111,-1.0
1723,0.4917307402858077,0.460965403929568,0.3000162618055972,-1.0
2530,0.5060066830950105,0.4405965891628809,0.340268301678038,-1.0
2296,0.3610124080420963,0.3890105260671251,0.3540836166466855,-1.0
1391,0.5131102692912497,0.448241380001494,0.3982173097842426,-1.0
1551,0.3456988255915167,0.4251374571468793,0.3842177087236958,-1.0
1875,0.5594903643724052,0.5013802099846183,0.3905357371455507,-1.0
2430,0.4856239525907039,0.3894474259619597,0.3268729834553798,-1.0
1484,0.526996924495959,0.4918137509573328,0.455532064051238,-1.0
1510,0.5731541469422089,0.5359737026747193,0.3336761022031865,-1.0
1583,0.5344222097612551,0.530147605647886,0.439199437779342,-1.0
1472,0.6116336708882301,0.5461951837954201,0.4408941011157423,-1.0
2154,0.5472600006483881,0.5445989769222986,0.2595789996944717,-1.0
2046,0.4533498009025143,0.4826933624260389,0.3877693533963218,-1.0
2481,0.4763780055230021,0.4963682936171025,0.4201678242083173,-1.0
2115,0.4692313053761238,0.4527984574558407,0.4068078513701446,-1.0
2228,0.4159710021623503,0.4631694061829908,0.3612715101962214,-1.0
2315,0.4550368404824901,0.4780065760777963,0.2099660968265769,-1.0
1504,0.5918839789204822,0.5575003777870016,0.526608206370984,-1.0
2420,0.5101377200772473,0.4884545104885951,0.4659181976169331,-1.0
2097,0.3779102830354812,0.3817876748097814,0.3063066632661116,-1.0
5177,0.3655349576724297,0.3460486731413734,0.201883506607305,-1.0
5172,0.4990349415304598,0.5342057665957715,0.337225733880011,-1.0
4769,0.5047434358358729,0.6251467273765958,0.3239731749756231,-1.0
4381,0.6023013699895052,0.5369374875378771,0.4832814649310446,-1.0
5103,0.6369121379772325,0.515143194960635,0.3640794859481832,-1.0
4337,0.5852020911811368,0.5115856176671699,0.458194045817963,-1.0
3951,0.5886784907518644,0.5060325087981087,0.3095046013461148,-1.0
5156,0.5452096382976352,0.5568945244224107,0.4761270000854328,-1.0
4567,0.5698635362893532,0.5656698193424111,0.3865948818384653,-1.0
4906,0.5385417735790191,0.5322151988326504,0.4324415940761219,-1.0
4484,0.4958442774825403,0.433787039218595,0.3368587310313533,-1.0
4570,0.6125764186359719,0.4682370526474027,0.380952759130823,-1.0
4753,0.4600322309497325,0.5225168950578938,0.5045239550927438,-1.0
4314,0.5250321347190302,0.4530742469697832,0.3618758225048975,-1.0
4312,0.515722682727053,0.4694558704275173,0.3698009126924427,-1.0
4142,0.4750856160425026,0.4954205686918252,0.4603288210860335,-1.0
4901,0.3387722105795194,0.3595997016213391,0.2850893233423866,-1.0
4761,0.4975987158309302,0.4787212811826301,0.3944971115528553,-1.0
5163,0.5428181913636071,0.5282483852065614,0.5119057780306802,-1.0
4238,0.5603381716322892,0.5379756557168321,0.4946385943468296,-1.0
3111,0.4526932974213884,0.4595850831546595,0.4626580745763512,-1.0
3710,0.3705477834656744,0.4090525853235838,0.4984355204014793,-1.0
3260,0.47912040006354,0.4587006295482803,0.4038746301956246,-1.0
2685,0.4173339054404755,0.4952778577598618,0.5041176658781374,-1.0
3584,0.4289480822941767,0.395282789231107,0.3242904982579576,-1.0
2824,0.5609541384953552,0.5278677428565421,0.4459659495910708,-1.0
3040,0.4503297350020986,0.447881704673947,0.4435073945781558,-1.0
2816,0.5091206549587597,0.4865826286907848,0.4830241456495385,-1.0
3768,0.3991314108831991,0.3845401423447959,0.3369332775962735,-1.0
3739,0.4416737134905465,0.4499787778475778,0.3656675770361163,-1.0
3008,0.6450260762393969,0.6243818008114447,0.5945159249103563,-1.0
3497,0.4400430034032494,0.5222094066384724,0.627044204270912,-1.0
3301,0.531865357869265,0.521658989138911,0.4826211320936739,-1.0
3596,0.5264824264508579,0.4384573640089684,0.3550214703890526,-1.0
3653,0.4545824268238291,0.4986995631730727,0.4858833062657256,-1.0
2653,0.3847791541956686,0.3624658175328553,0.3390095146293392,-1.0
2888,0.460877062301137,0.4257132899912819,0.3267460689486751,-1.0
3114,0.651398300239242,0.4975072917036345,0.3631466135193338,-1.0
3346,0.3940270418109483,0.4289272916982942,0.4805863798143074,-1.0
2708,0.4988384704352248,0.5619723951090649,0.6272754683695833,-1.0
