,R,G,B,label
5795,0.5093203024435142,0.4809941240943257,0.3886568119821345,1.0
5746,0.5250027332144979,0.4658718954248366,0.3828002376708259,1.0
5580,0.5240344677114367,0.4533106529542854,0.3689729541418179,1.0
5900,0.4524046481337632,0.4691003930984159,0.3140076422725953,1.0
5417,0.4785949840168417,0.4785346059782269,0.4649806374739351,1.0
5886,0.5076775129130207,0.4845800523160219,0.4400076067628086,1.0
5372,0.5041052219717096,0.498504884156799,0.4633768253274047,1.0
5503,0.5138953764639324,0.5095817709961478,0.5223307697637359,1.0
5869,0.5259414401581962,0.5117994702609693,0.3818423164406166,1.0
6499,0.3915444171056377,0.4005062846373756,0.4249612700237969,1.0
6446,0.5714445295544491,0.5253093998993701,0.4352741230540474,1.0
5422,0.4816845535972922,0.4974765657663983,0.5283356949504203,1.0
5256,0.5463096119835421,0.470980661139082,0.3995366781272305,1.0
6152,0.4499587651566612,0.4779137558190984,0.4198648078788672,1.0
6316,0.4463099762362479,0.4778086790975986,0.4277902099840253,1.0
5402,0.5515199715319011,0.5011415564669086,0.3722729186483923,1.0
6492,0.5356590458877479,0.4947092618848694,0.412475762897636,1.0
6339,0.4681441177745425,0.463429090590768,0.3799112316823627,1.0
5334,0.4147334167709637,0.4468139720104676,0.3625276292335116,1.0
6385,0.4735603687671275,0.4483929788996026,0.3915447761908867,1.0
490,0.4816066707111865,0.4812991040930702,0.3188828185187309,-1.0
365,0.279672402428934,0.3665524133840502,0.3707406005020544,-1.0
1112,0.3617717590633375,0.4213202566808993,0.3873342433857903,-1.0
56,0.5156202949319315,0.472024594611818,0.4085678183160595,-1.0
981,0.4679415986818826,0.4871595464895541,0.4848959680136229,-1.0
1021,0.5738913102121339,0.5261048546718539,0.3881344110659347,-1.0
511,0.4845537591254825,0.451450827504491,0.3350984214348507,-1.0
34,0.486639536086384,0.4218055764328941,0.405940686906576,-1.0
697,0.4676033040097102,0.4211965377779378,0.3936164096031864,-1.0
810,0.3642042625389586,0.3523642863631675,0.3248362597904317,-1.0
283,0.526644592574792,0.4961169085989527,0.3832232916539886,-1.0
526,0.5189602405886612,0.505539302803973,0.4697449912854645,-1.0
1093,0.4029928432010409,0.339305898026094,0.284962764112368,-1.0
1189,0.4905775157213677,0.4972476513748887,0.4809671616023492,-1.0
742,0.5862871551650383,0.4797948115276189,0.2799253547023793,-1.0
6,0.4922477685103892,0.5149520778460639,0.5147934957565116,-1.0
838,0.4767077047686544,0.4980529850494414,0.470121021902737,-1.0
249,0.5649344459813869,0.5291657505119802,0.4942488753110563,-1.0
148,0.5206746750987977,0.4948862333604465,0.4855291136062268,-1.0
1108,0.5821518324114541,0.5350648766627031,0.4357716333106393,-1.0
1533,0.3898397482683053,0.4222425038630384,0.3518218755447345,-1.0
