,R,G,B,label
5840,0.529876537516466,0.4685739438701545,0.4482871221097291,-1.0
5283,0.4913000724765431,0.4609990366140098,0.3917494982735624,-1.0
5750,0.5,0.5,0.5,-1.0
5758,0.5623848368755856,0.4908116892432133,0.4249863717884382,-1.0
5702,0.4778895315564594,0.477700472462528,0.4438311877126406,-1.0
6231,0.5489133212921438,0.4962018548975366,0.420956200506327,-1.0
6436,0.4802521725366658,0.4367260808635326,0.4086059862023171,-1.0
6334,0.5451327187060578,0.4657853333617884,0.3780038366779775,-1.0
5586,0.4707720520735007,0.5262803274285882,0.3965032331737086,-1.0
6013,0.5599268274388148,0.4833493239710668,0.3182033165739508,-1.0
5981,0.4753671252130902,0.4584320565327999,0.3448396042630059,-1.0
6458,0.4936111144564743,0.4498742812487036,0.4028100159283896,-1.0
5833,0.5614536918491079,0.5722140845717115,0.4568758227328648,-1.0
5783,0.557877750603438,0.5933834608078684,0.5198481004976816,-1.0
6202,0.5120721491096802,0.4608701105096784,0.3870184619857537,-1.0
5640,0.4785043548073699,0.4277664396914161,0.346245726865286,-1.0
5918,0.4319401131155508,0.4073224508281059,0.3699866385400652,-1.0
6217,0.4314134364752375,0.4389668443402473,0.417767248158828,-1.0
5343,0.5572809910516922,0.4539982992026556,0.3537196076345358,-1.0
5876,0.5900669999187651,0.3673804949284849,0.1142372229747473,-1.0
1022,0.3082862225849934,0.3833558947593304,0.4649562135891635,-1.0
75,0.4511397954401986,0.4711890570962732,0.3906488828990019,-1.0
641,0.4847211105815205,0.4323014309938418,0.3719131111650694,-1.0
825,0.5492170189524277,0.4615637773772461,0.4409814626686329,-1.0
274,0.5691278880148202,0.5674345426793472,0.5447797216025466,-1.0
801,0.5557752088054639,0.555215526227675,0.4034627877571392,-1.0
492,0.4130879527470064,0.4602988267655797,0.4311605923669667,-1.0
520,0.5531958913961887,0.5046037649989684,0.3730434095164273,-1.0
1221,0.4211368990332232,0.4538413670864673,0.4028286649318885,-1.0
1275,0.4797282796404833,0.4769883360094071,0.4838608362532858,-1.0
688,0.4792508083130004,0.4761219965105517,0.4154037916265011,-1.0
906,0.5960907098124856,0.5466404795401466,0.5110373372913245,-1.0
769,0.450622217248934,0.4443837506969147,0.3974244583696514,-1.0
420,0.4301024121275422,0.4349288484245982,0.3594721465439315,-1.0
568,0.5206312597275748,0.4668706949981128,0.412924687182485,-1.0
792,0.5012060279003113,0.4462362942893184,0.3849297267441426,-1.0
416,0.436886070812893,0.4475069746485131,0.4022840210343485,-1.0
915,0.4812725667467564,0.460266877313696,0.453534025442789,-1.0
580,0.4174700669379074,0.458294256798154,0.4338149622734381,-1.0
1010,0.4856027633174756,0.4439811101231063,0.3914428872183506,-1.0
1428,0.5050901104732843,0.4488536886420766,0.3976701816898172,-1.0
1447,0.4858307057244083,0.5297393811892012,0.374207980542306,-1.0
1625,0.5524408437495502,0.4935193028027179,0.2153226176121812,-1.0
2006,0.4546120064478702,0.4834963476169856,0.4307799282724396,-1.0
1506,0.648731520636105,0.5174970586930945,0.3990996513910012,-1.0
2403,0.5959348461921575,0.5072783926707716,0.5367184699474353,-1.0
1476,0.6172941445590652,0.5461162916723243,0.4985263841639968,-1.0
1686,0.5385432644676716,0.5497324162469167,0.3493712418167033,-1.0
2156,0.4032233786812331,0.4357984316648242,0.4470813704787365,-1.0
2064,0.56237854433564,0.4868642774905107,0.4286485518891144,-1.0
2099,0.4773228532697147,0.4956676066892471,0.4676108892304138,-1.0
1804,0.3898257378458797,0.3793747512676328,0.3897569691458453,-1.0
2304,0.4038815942436887,0.4366692364484799,0.3072414819890927,-1.0
2319,0.4687721693751558,0.4461839406535455,0.3671331092929913,-1.0
1977,0.5772592639291907,0.5124290541173744,0.389093886258266,-1.0
2281,0.5502119808311614,0.4831565693445062,0.4294625067813253,-1.0
1531,0.6861656628127909,0.5843266102046939,0.4949256340433387,-1.0
1670,0.5148458307796158,0.5239200246286636,0.370284660654486,-1.0
2039,0.519395127287645,0.5062061368522611,0.4273206159643244,-1.0
2419,0.5962459274712333,0.5452818078691264,0.2334470363463315,-1.0
4786,0.5823121734993256,0.5251269665095455,0.4523744380257168,-1.0
5144,0.5482194277630287,0.418952074031928,0.2143319031745151,-1.0
4497,0.5198049200521186,0.4746602684635415,0.4347830127311587,-1.0
5148,0.526841868042125,0.4516409195175161,0.368695516403706,-1.0
4028,0.515775808288037,0.4907687905555709,0.3876651338961636,-1.0
4969,0.4016378310843916,0.5056732249589969,0.3792172562779189,-1.0
4016,0.4542212026511009,0.4178293179620026,0.3537033436856523,-1.0
4767,0.5749917888985908,0.445235024419682,0.2767012704880702,-1.0
4691,0.5347653627535909,0.485465770158554,0.3264983082572251,-1.0
4029,0.4763129045489471,0.3974884662803728,0.35129477938986,-1.0
5053,0.4234694095476748,0.4000521375196575,0.3169043873146499,-1.0
3914,0.4875455482039716,0.5202100215310073,0.4390146194964516,-1.0
4729,0.6236425454064886,0.5098031053991807,0.3435458104923605,-1.0
