,R,G,B,label
6271,0.4685364328948759,0.4334399951522976,0.4207132924122946,-1.0
6127,0.5266123460706754,0.3999360409541747,0.2788578723615699,-1.0
6324,0.505302416916449,0.4709179420909988,0.4544463648544708,-1.0
5403,0.3817985367348893,0.3920708549840024,0.3247506313184967,-1.0
6002,0.4400055636469171,0.3998119259981463,0.3010597008737333,-1.0
5578,0.5472301091917124,0.5110685922976307,0.4316913242305473,-1.0
5710,0.5751052958191955,0.5265107748050727,0.448582109719845,-1.0
6446,0.5714445295544491,0.5253093998993701,0.4352741230540474,-1.0
6460,0.4168941129884613,0.3952510450301984,0.3543930089978871,-1.0
5989,0.3922919013188969,0.3821606777361964,0.3731028997969375,-1.0
5603,0.455463187932711,0.5441259049451049,0.4588074552373988,-1.0
6450,0.4578195278290294,0.4816208822783665,0.3570413730842017,-1.0
5480,0.4357821144648243,0.4649785428655028,0.4278819398626514,-1.0
5684,0.4885305582795447,0.3965082524674463,0.2316891822665867,-1.0
5854,0.4837313032396539,0.4817069853406965,0.4822577339563724,-1.0
6125,0.3253492604299221,0.442960780245785,0.2957832098343572,-1.0
5740,0.457855226823041,0.4301577868190191,0.3333397372134862,-1.0
5253,0.4892370679648962,0.4552377366286683,0.2964859608376291,-1.0
6040,0.4935775126333225,0.4819373762071285,0.3241482576597579,-1.0
5489,0.5001970959555692,0.4212723912274227,0.1720059957992956,-1.0
194,0.5489482753434489,0.5208543202510019,0.4921471021018532,-1.0
1160,0.4905959295908778,0.4784876832688688,0.4178136484571313,-1.0
833,0.5202692994964173,0.5060046086553677,0.4079324224319983,-1.0
257,0.4867879332027844,0.5077471319526802,0.4493763095378357,-1.0
650,0.4832296701055326,0.4724265943257102,0.4560004272683784,-1.0
1122,0.5262562301064005,0.5332997213398771,0.4992534580243914,-1.0
310,0.4883041866560717,0.4517887255225501,0.3344936786674276,-1.0
601,0.646643405087428,0.588783856525792,0.3451009739434786,-1.0
804,0.5589355671943523,0.460101252607033,0.3683637312767629,-1.0
348,0.443945517138153,0.4747827055551495,0.5277207492263726,-1.0
299,0.5598866289485668,0.5339667146354464,0.3588490894185074,-1.0
621,0.5410592247214299,0.5049501649499315,0.4136855376945461,-1.0
359,0.4636403815725707,0.3554927057163248,0.2923715078849902,-1.0
1244,0.4572932602269907,0.3919885376475101,0.2589125431530494,-1.0
296,0.3761931282522704,0.4420501172578767,0.3516090106834953,-1.0
272,0.5107008092239257,0.450838413802163,0.3699564466717329,-1.0
624,0.4558225381479488,0.5096134401814865,0.4892687217822576,-1.0
1114,0.4990729038367113,0.4853443615878082,0.4134676236576235,-1.0
1236,0.5298017979462465,0.4935766907316851,0.4559714451142229,-1.0
1280,0.4840733516467257,0.4758206572698503,0.4519667450439276,-1.0
2421,0.5321879699435631,0.5013999901906749,0.4043442009016266,-1.0
1657,0.4474041205771463,0.5188627483357049,0.3707548671558779,-1.0
1727,0.5116928446771378,0.3861893422929125,0.336355796309074,-1.0
1852,0.4487598934716644,0.4529518308316587,0.3007162862028697,-1.0
1977,0.5772592639291907,0.5124290541173744,0.389093886258266,-1.0
2402,0.3774527540285911,0.3964243489487403,0.3619966234640016,-1.0
2572,0.634146330906738,0.5346509724776656,0.4008924825626133,-1.0
1973,0.4398532220388713,0.4674586256855596,0.3170776887285906,-1.0
2558,0.5258668442816308,0.4825932437749057,0.4017401695504611,-1.0
2328,0.3901518643600091,0.4074064698499087,0.3372688132869128,-1.0
1359,0.5191665574281258,0.5127226613928199,0.3359058914719846,-1.0
2192,0.5653210289879641,0.5591788156184664,0.4088694411482172,-1.0
2329,0.374316280045003,0.4635014761521706,0.3507862341006708,-1.0
2539,0.5443674823123883,0.5058489208806753,0.4403277548862706,-1.0
2427,0.4818797539076556,0.4884352623581567,0.4321916816358759,-1.0
2202,0.5283158620071028,0.4715371912957322,0.3913656991180752,-1.0
2156,0.4032233786812331,0.4357984316648242,0.4470813704787365,-1.0
1433,0.5728434202648481,0.4848312997047204,0.3785719634526932,-1.0
1656,0.5589710942185165,0.5639830625329824,0.3618631213719367,-1.0
2035,0.5033909786691805,0.4661022989339239,0.3059036112469452,-1.0
5074,0.6105749633557048,0.5035599514939569,0.3740540739480562,1.0
4943,0.5519320073985229,0.5106205332233723,0.439899240000728,1.0
4015,0.5020271683540074,0.4795570953762017,0.3632393753650804,1.0
4114,0.5688824647556471,0.5152748644429505,0.4505821790768731,1.0
5190,0.4875356509515191,0.4462297464805207,0.3351904675703768,1.0
4839,0.5113681850330308,0.4328659186024542,0.3233383828503687,1.0
