,R,G,B,label
5637,0.5392923827496239,0.4507989283506217,0.2417928171474676,-1.0
5569,0.4944299867644116,0.4547696385355755,0.4150124199263717,-1.0
1091,0.4796626649128844,0.4516924106037363,0.4237221562945882,-1.0
704,0.5115844371527286,0.5652077821297412,0.571208548960295,-1.0
2129,0.3919841609824629,0.4656095581209379,0.311094488615376,-1.0
2428,0.4949123887096386,0.5522817749472486,0.4432227328772085,-1.0
4699,0.6419538728139395,0.582485605496749,0.4216660739379543,1.0
5102,0.6053814087057855,0.5398606438802329,0.4083580941548777,1.0
3692,0.3797807312906862,0.4047593059439377,0.334688032765134,-1.0
2916,0.405168577066801,0.4396497249863543,0.4708249359701054,-1.0
