,R,G,B,label
6450,0.4578195278290294,0.4816208822783665,0.3570413730842017,-1.0
5784,0.5,0.5,0.5,-1.0
821,0.5393889581460973,0.5188585123551639,0.4369469167657206,-1.0
1268,0.4962432870535066,0.4718219227720905,0.3649773509583857,-1.0
1871,0.5510769362408382,0.5320609886974381,0.3377393201078125,-1.0
1828,0.4982951165319601,0.5301428968031071,0.3965313422043167,-1.0
4392,0.5553103659717937,0.4557174728911632,0.3278978342890584,1.0
3912,0.6150028823450444,0.6026027970592184,0.5342922460969889,1.0
3505,0.4438097506926582,0.440563407543616,0.4192606764910609,-1.0
2648,0.5050799853965151,0.4850476082947574,0.4747223730827775,-1.0
