,R,G,B,label
5345,0.6371403158729778,0.539131490280957,0.4366641054702466,-1.0
6062,0.4227157720994329,0.4653424899313304,0.3345994206575255,-1.0
472,0.4684275167990244,0.4934048232032003,0.4460283181495167,-1.0
510,0.5669857930867243,0.5575640352556968,0.5032909816626764,-1.0
2069,0.5552746746093545,0.4708321740238614,0.3838533378437978,1.0
1434,0.4663211645133251,0.4790254497601273,0.4103487990767913,1.0
4096,0.4609384249134142,0.4707619637483199,0.3468680477564786,-1.0
4108,0.546429833647057,0.4965489942014428,0.3140471533716334,-1.0
2786,0.4129884797394645,0.4318127053563313,0.48814149981918,-1.0
3861,0.5134727785195075,0.519433318498739,0.6137551593846261,-1.0
