,R,G,B,label
6416,0.5515744927017228,0.5587534563084732,0.4698997857060051,1.0
6317,0.5520058544000653,0.5083780108231022,0.4564183257797752,1.0
58,0.5562567244142899,0.5363645346156379,0.5072422399344209,-1.0
951,0.4972814717504459,0.4765734025262193,0.4171104396116214,-1.0
2274,0.4787224461001749,0.3828825172257173,0.3234807062302496,-1.0
2133,0.5509092713521135,0.5655803267431416,0.4354025293152713,-1.0
3971,0.5140301560274574,0.4280217603152675,0.2847045972949529,-1.0
3956,0.432703002563291,0.2018873983697423,0.0542745283532913,-1.0
2866,0.5436304281809899,0.5045631553562817,0.4888943718999899,-1.0
3438,0.4517151710674714,0.4199282082410644,0.4010382826931651,-1.0
