,R,G,B,label
5527,0.5158531061440643,0.4324819017190803,0.3145246665386692,-1.0
5341,0.5609081340149007,0.5056587206051856,0.433929278681977,-1.0
81,0.3887314406165602,0.3979522648925191,0.3790073556858354,-1.0
358,0.4895769475223911,0.4556866705586078,0.474459536188769,-1.0
1906,0.5277892382599515,0.4773347780486618,0.4165500475783653,-1.0
1875,0.5594903643724052,0.5013802099846183,0.3905357371455507,-1.0
4999,0.5271104369236411,0.4081375849809174,0.2713884389340958,-1.0
4882,0.5284632076820124,0.4414572117043562,0.4027541360406912,-1.0
3721,0.4879533354338851,0.4735970737697633,0.4809930358628824,-1.0
3719,0.5857718298458392,0.5724750434298349,0.4604136016424374,-1.0
