,R,G,B,label
6322,0.463996416449507,0.4219150860696785,0.3702908245289778,-1.0
6207,0.3996772377326505,0.4247231932462974,0.3163678083455685,-1.0
1250,0.4326995476777205,0.4716814694206852,0.5048377296208421,-1.0
799,0.6797093799218089,0.4165050918594621,0.2730132163757748,-1.0
2459,0.4967063446203629,0.5164408832731958,0.3670665850564922,-1.0
1795,0.4840077142208651,0.4514962464662423,0.428243448126489,-1.0
3957,0.5181053998047462,0.5102072421244535,0.4379540736839211,1.0
4186,0.6613172457588679,0.527006677659724,0.3963587721217489,1.0
2944,0.5710231011512532,0.559991839471706,0.5557517092377012,-1.0
3404,0.486571407877496,0.4937054615478087,0.5055260752528871,-1.0
