,R,G,B,label
6427,0.5405245175806969,0.493753499548947,0.4089824996630064,1.0
6070,0.4220482740776899,0.3957605874617566,0.3216863118529958,1.0
197,0.4492646667805312,0.4448882657622571,0.4130227209737793,-1.0
173,0.648807713988802,0.4853143783523419,0.4500167317207111,-1.0
1621,0.393089800286747,0.3863243420354089,0.352607919351256,-1.0
1466,0.5207437852525206,0.500883154351659,0.4448330394828231,-1.0
4078,0.4022883145739003,0.4063249876165756,0.2785390404430355,1.0
5033,0.4710557153984092,0.4983397968667341,0.4388524531213102,1.0
3368,0.4605357664961212,0.4756126198481175,0.532120554398546,-1.0
3867,0.3492494655171597,0.3424155163765396,0.3037173923575784,-1.0
