,R,G,B,label
5718,0.4343182970964371,0.3872256937445408,0.3689623507805326,-1.0
5399,0.4451195542664422,0.4771055698669633,0.3765242032815629,-1.0
234,0.3799447696424954,0.4270406977364083,0.4230824510337033,-1.0
4,0.5054750760025093,0.5176792291978318,0.4222798225114492,-1.0
1749,0.5026558924899354,0.5075086910915975,0.4581137905222239,-1.0
1994,0.506724332716473,0.4338001372341089,0.3923367225999626,-1.0
5095,0.5070839955663728,0.4957225593403892,0.3419525194812443,-1.0
5002,0.3771369419811241,0.2594831777110958,0.2054029135165037,-1.0
3881,0.3613288670544451,0.4312601858543249,0.4512942557470386,-1.0
3313,0.3399855184633029,0.3770816224310206,0.3938349091687296,-1.0
