,R,G,B,label
6200,0.5952478109564436,0.592236659931148,0.4902636207154618,-1.0
6348,0.4051761036503952,0.4438451479894246,0.3511875635645571,-1.0
1078,0.4710026081982441,0.4550062187422921,0.3364972474849517,-1.0
291,0.4936885541033877,0.4505464109515872,0.4265986365359716,-1.0
2120,0.4479661575660327,0.4749258522495256,0.3771765839944109,1.0
2201,0.3897832797776603,0.4970162317172973,0.2707798612830022,1.0
4343,0.4456728311189514,0.4713046564979787,0.3653275642278685,-1.0
4521,0.527752786034701,0.4511347869751126,0.3860257376983669,-1.0
3873,0.4024326382559249,0.4204932409393827,0.3134838914251673,-1.0
3684,0.4576828870229439,0.4789438648706304,0.5638289396240866,-1.0
