,R,G,B,label
5658,0.4458041416087848,0.414112081337197,0.394049790557365,1.0
5223,0.5124713168071262,0.5545863423907185,0.4049683142342608,1.0
551,0.5574301676983031,0.5116669861005758,0.3675034035458063,-1.0
930,0.4665550978915821,0.4482143723360055,0.4156002252466007,-1.0
1935,0.5776511700993368,0.4997473976564093,0.4200057296308965,-1.0
1821,0.4181997754116325,0.474767075122501,0.273218725884141,-1.0
4449,0.4397637893097822,0.4881804009912972,0.3404420622146638,-1.0
5174,0.418247983899597,0.4304134786225154,0.3922261423278025,-1.0
2838,0.4206719615327047,0.4788910093299406,0.3986238961233348,-1.0
2921,0.3683391898264348,0.4306606428451909,0.4558941419857314,-1.0
