,R,G,B,label
6076,0.4311196033706208,0.4746105597768379,0.3698922206375158,-1.0
5974,0.5040548242215208,0.4555952178872469,0.4215357440705361,-1.0
1225,0.5060792058197489,0.5237636223386054,0.4447667327505533,-1.0
808,0.480310652065841,0.5112183422185236,0.4568100107391324,-1.0
2125,0.5150637095211219,0.5755827295061184,0.3031873836246899,-1.0
2142,0.5839956459553586,0.5416241496201271,0.4604914998618332,-1.0
4540,0.41735577528656,0.4005807301507326,0.3323731473317378,-1.0
4455,0.5068059321807813,0.4847601680205095,0.3678344510891126,-1.0
3602,0.5187865262836653,0.5781370005849292,0.5933101904834567,1.0
3618,0.4115612743532218,0.4003707865309286,0.378258631121266,1.0
