,R,G,B,label
5495,0.6585209763447583,0.6442352620590439,0.4217999002175978,-1.0
5225,0.5293706905320142,0.5051659087812136,0.4201838749531112,-1.0
762,0.5539992266029489,0.4942218806120021,0.299252661337229,1.0
902,0.6107251724095237,0.5363268001370197,0.4155418260758313,1.0
2205,0.5115931323246272,0.4948216339324602,0.3699421157583411,-1.0
2381,0.6849326407557601,0.5955086604742593,0.4434520826146105,-1.0
4818,0.4900349894699936,0.5463957529369123,0.3416502616511145,-1.0
4468,0.5310282338443696,0.5358283498242181,0.4731209452357652,-1.0
3287,0.3539510661702875,0.3551856921595411,0.2807893421818723,-1.0
3840,0.282004713072738,0.4156517831312442,0.5757552010920398,-1.0
