,R,G,B,label
5414,0.4866303161756337,0.4446527791724405,0.3645976844134717,-1.0
5363,0.57104052277324,0.5101191149351804,0.4348111340114183,-1.0
1219,0.4442093852444806,0.4297282667532748,0.4292750595962105,-1.0
874,0.5415163104459167,0.5500825834619191,0.5769204262087486,-1.0
1422,0.5332508290253424,0.5274140985158619,0.4433455578577797,-1.0
1683,0.4071999703473071,0.3881018569998888,0.3439564105415323,-1.0
4952,0.3688888646020039,0.3778358407807332,0.2928417008591312,1.0
4567,0.5698635362893532,0.5656698193424111,0.3865948818384653,1.0
3086,0.3204981880284917,0.3439093336338993,0.3690355019001811,-1.0
3262,0.5814474923971412,0.6538182820986189,0.73099540636674,-1.0
