,R,G,B,label
5508,0.5,0.5,0.5,1.0
5567,0.3929065086360522,0.4144544002679435,0.3603242678787257,1.0
497,0.4380406291370252,0.4362955222637423,0.4427952503006738,-1.0
854,0.4019738076582484,0.4093055947955963,0.3314475340688558,-1.0
1393,0.5391967909885421,0.4698320444319994,0.3942578060675873,-1.0
2066,0.4751185991283303,0.5057032807017212,0.4309888858014364,-1.0
3968,0.5048695946608214,0.5207846072482296,0.3951622735223095,-1.0
4601,0.6135751558976051,0.4875475068884988,0.3916735426636862,-1.0
3764,0.3533953144668269,0.3783352440358785,0.336242822997738,-1.0
2812,0.4020844614695519,0.4445103541692057,0.2860088996127182,-1.0
